waterYear,date,weekofyear,chem_name,chem_value,Q_m3s,watershed_area_ha
1992,1991-11-09,45,cations,3.0157142857142856,0.0302917,660
1992,1991-11-10,45,cations,3.037142857142857,0.0302917,660
1992,1991-11-11,45,cations,3.0585714285714287,0.0302917,660
1992,1991-11-12,46,cations,3.08,0.0302917,660
1992,1991-11-13,46,cations,3.0814285714285714,0.0302917,660
1992,1991-11-14,46,cations,3.0828571428571427,0.0302917,660
1992,1991-11-15,46,cations,3.084285714285714,0.0302917,660
1992,1991-11-16,46,cations,3.085714285714286,0.0302917,660
1992,1991-11-17,46,cations,3.087142857142857,0.0302917,660
1992,1991-11-18,46,cations,3.0885714285714285,0.0302917,660
1992,1991-11-19,47,cations,3.09,0.0302917,660
1992,1991-11-20,47,cations,3.1057142857142854,0.0302917,660
1992,1991-11-21,47,cations,3.1214285714285714,0.0302917,660
1992,1991-11-22,47,cations,3.137142857142857,0.0302917,660
1992,1991-11-23,47,cations,3.152857142857143,0.0302917,660
1992,1991-11-24,47,cations,3.1685714285714286,0.0302917,660
1992,1991-11-25,47,cations,3.1842857142857146,0.0302917,660
1992,1991-11-26,48,cations,3.2,0.0302917,660
1992,1991-11-27,48,cations,3.2171428571428575,0.0302917,660
1992,1991-11-28,48,cations,3.2342857142857144,0.0302917,660
1992,1991-11-29,48,cations,3.251428571428572,0.0302917,660
1992,1991-11-30,48,cations,3.2685714285714287,0.010191599999999999,660
1992,1991-12-01,48,cations,3.285714285714286,0.010191599999999999,660
1992,1991-12-02,48,cations,3.302857142857143,0.010191599999999999,660
1992,1991-12-03,49,cations,3.3200000000000003,0.010191599999999999,660
1992,1991-12-04,49,cations,3.3842857142857143,0.010191599999999999,660
1992,1991-12-05,49,cations,3.448571428571429,0.010191599999999999,660
1992,1991-12-06,49,cations,3.512857142857143,0.010191599999999999,660
1992,1991-12-07,49,cations,3.577142857142857,0.010191599999999999,660
1992,1991-12-08,49,cations,3.6414285714285715,0.010191599999999999,660
1992,1991-12-09,49,cations,3.7057142857142855,0.010191599999999999,660
1992,1991-12-10,50,cations,3.7699999999999996,0.010191599999999999,660
1992,1991-12-11,50,cations,3.787142857142857,0.010191599999999999,660
1992,1991-12-12,50,cations,3.804285714285714,0.010191599999999999,660
1992,1991-12-13,50,cations,3.821428571428571,0.010191599999999999,660
1992,1991-12-14,50,cations,3.838571428571428,0.010191599999999999,660
1992,1991-12-15,50,cations,3.8557142857142854,0.010191599999999999,660
1992,1991-12-16,50,cations,3.8728571428571423,0.010191599999999999,660
1992,1991-12-17,51,cations,3.8899999999999997,0.010191599999999999,660
1992,1991-12-18,51,cations,3.824285714285714,0.010191599999999999,660
1992,1991-12-19,51,cations,3.7585714285714285,0.010191599999999999,660
1992,1991-12-20,51,cations,3.6928571428571426,0.010191599999999999,660
1992,1991-12-21,51,cations,3.6271428571428572,0.010191599999999999,660
1992,1991-12-22,51,cations,3.5614285714285714,0.010191599999999999,660
1992,1991-12-23,51,cations,3.495714285714286,0.010191599999999999,660
1992,1991-12-24,52,cations,3.43,0.010191599999999999,660
1992,1991-12-25,52,cations,3.528571428571429,0.010191599999999999,660
1992,1991-12-26,52,cations,3.6271428571428572,0.010191599999999999,660
1992,1991-12-27,52,cations,3.725714285714286,0.010191599999999999,660
1992,1991-12-28,52,cations,3.8242857142857143,0.010191599999999999,660
1992,1991-12-29,52,cations,3.922857142857143,0.010191599999999999,660
1992,1991-12-30,52,cations,4.021428571428571,0.010191599999999999,660
1992,1991-12-31,53,cations,4.12,2.831e-4,660
1992,1992-01-01,1,cations,4.114285714285715,2.831e-4,660
1992,1992-01-02,1,cations,4.1085714285714285,2.831e-4,660
1992,1992-01-03,1,cations,4.102857142857143,2.831e-4,660
1992,1992-01-04,1,cations,4.097142857142857,2.831e-4,660
1992,1992-01-05,1,cations,4.091428571428572,2.831e-4,660
1992,1992-01-06,1,cations,4.085714285714285,2.831e-4,660
1992,1992-01-07,1,cations,4.08,2.831e-4,660
1992,1992-01-08,2,cations,4.095714285714286,2.831e-4,660
1992,1992-01-09,2,cations,4.111428571428571,2.831e-4,660
1992,1992-01-10,2,cations,4.127142857142857,2.831e-4,660
1992,1992-01-11,2,cations,4.142857142857143,2.831e-4,660
1992,1992-01-12,2,cations,4.158571428571429,2.831e-4,660
1992,1992-01-13,2,cations,4.174285714285714,2.831e-4,660
1992,1992-01-14,2,cations,4.19,2.831e-4,660
1992,1992-01-15,3,cations,4.211428571428572,2.831e-4,660
1992,1992-01-16,3,cations,4.232857142857143,2.831e-4,660
1992,1992-01-17,3,cations,4.2542857142857144,2.831e-4,660
1992,1992-01-18,3,cations,4.275714285714286,2.831e-4,660
1992,1992-01-19,3,cations,4.297142857142857,2.831e-4,660
1992,1992-01-20,3,cations,4.3185714285714285,2.831e-4,660
1992,1992-01-21,3,cations,4.34,2.831e-4,660
1992,1992-01-22,4,cations,4.332857142857143,2.831e-4,660
1992,1992-01-23,4,cations,4.325714285714286,2.831e-4,660
1992,1992-01-24,4,cations,4.3185714285714285,2.831e-4,660
1992,1992-01-25,4,cations,4.311428571428571,2.831e-4,660
1992,1992-01-26,4,cations,4.304285714285714,2.831e-4,660
1992,1992-01-27,4,cations,4.297142857142857,2.831e-4,660
1992,1992-01-28,4,cations,4.29,2.831e-4,660
1992,1992-01-29,5,cations,4.2542857142857144,2.831e-4,660
1992,1992-01-30,5,cations,4.218571428571429,2.831e-4,660
1992,1992-01-31,5,cations,4.182857142857143,2.831e-4,660
1992,1992-02-01,5,cations,4.147142857142857,2.831e-4,660
1992,1992-02-02,5,cations,4.111428571428571,2.831e-4,660
1992,1992-02-03,5,cations,4.075714285714286,2.831e-4,660
1992,1992-02-04,5,cations,4.04,2.831e-4,660
1992,1992-02-05,6,cations,4.025714285714286,2.831e-4,660
1992,1992-02-06,6,cations,4.011428571428572,2.831e-4,660
1992,1992-02-07,6,cations,3.9971428571428573,2.831e-4,660
1992,1992-02-08,6,cations,3.9828571428571427,2.831e-4,660
1992,1992-02-09,6,cations,3.9685714285714284,2.831e-4,660
1992,1992-02-10,6,cations,3.954285714285714,2.831e-4,660
1992,1992-02-11,6,cations,3.94,2.831e-4,660
1992,1992-02-12,7,cations,3.9442857142857144,2.831e-4,660
1992,1992-02-13,7,cations,3.9485714285714284,2.831e-4,660
1992,1992-02-14,7,cations,3.952857142857143,2.831e-4,660
1992,1992-02-15,7,cations,3.9571428571428573,2.831e-4,660
1992,1992-02-16,7,cations,3.9614285714285713,2.831e-4,660
1992,1992-02-17,7,cations,3.9657142857142857,2.831e-4,660
1992,1992-02-18,7,cations,3.9699999999999998,2.831e-4,660
1992,1992-02-19,8,cations,3.974285714285714,2.831e-4,660
1992,1992-02-20,8,cations,3.9785714285714286,2.831e-4,660
1992,1992-02-21,8,cations,3.9828571428571427,2.831e-4,660
1992,1992-02-22,8,cations,3.987142857142857,2.831e-4,660
1992,1992-02-23,8,cations,3.9914285714285715,2.831e-4,660
1992,1992-02-24,8,cations,3.9957142857142856,2.831e-4,660
1992,1992-02-25,8,cations,4,2.831e-4,660
1992,1992-02-26,9,cations,3.91,2.831e-4,660
1992,1992-02-27,9,cations,3.82,2.831e-4,660
1992,1992-02-28,9,cations,3.73,2.831e-4,660
1992,1992-02-29,9,cations,3.64,0.010191599999999999,660
1992,1992-03-01,9,cations,3.55,0.010191599999999999,660
1992,1992-03-02,9,cations,3.46,0.010191599999999999,660
1992,1992-03-03,9,cations,3.37,0.010191599999999999,660
1992,1992-03-04,10,cations,3.342857142857143,0.010191599999999999,660
1992,1992-03-05,10,cations,3.315714285714286,0.010191599999999999,660
1992,1992-03-06,10,cations,3.2885714285714287,0.010191599999999999,660
1992,1992-03-07,10,cations,3.2614285714285716,0.010191599999999999,660
1992,1992-03-08,10,cations,3.2342857142857144,0.010191599999999999,660
1992,1992-03-09,10,cations,3.2071428571428573,0.010191599999999999,660
1992,1992-03-10,10,cations,3.18,0.010191599999999999,660
1992,1992-03-11,11,cations,3.245714285714286,0.010191599999999999,660
1992,1992-03-12,11,cations,3.3114285714285714,0.010191599999999999,660
1992,1992-03-13,11,cations,3.3771428571428572,0.010191599999999999,660
1992,1992-03-14,11,cations,3.4428571428571426,0.010191599999999999,660
1992,1992-03-15,11,cations,3.5085714285714285,0.010191599999999999,660
1992,1992-03-16,11,cations,3.574285714285714,0.010191599999999999,660
1992,1992-03-17,11,cations,3.6399999999999997,0.010191599999999999,660
1992,1992-03-18,12,cations,3.6849999999999996,0.010191599999999999,660
1992,1992-03-19,12,cations,3.7299999999999995,0.010191599999999999,660
1992,1992-03-20,12,cations,3.775,0.010191599999999999,660
1992,1992-03-21,12,cations,3.82,0.010191599999999999,660
1992,1992-03-22,12,cations,3.8649999999999998,0.010191599999999999,660
1992,1992-03-23,12,cations,3.91,0.010191599999999999,660
1992,1992-03-24,12,cations,3.955,0.010191599999999999,660
1992,1992-03-25,13,cations,4,0.010191599999999999,660
1992,1992-03-26,13,cations,3.986666666666667,0.010191599999999999,660
1992,1992-03-27,13,cations,3.973333333333333,0.010191599999999999,660
1992,1992-03-28,13,cations,3.96,0.010191599999999999,660
1992,1992-03-29,13,cations,3.9466666666666668,0.010191599999999999,660
1992,1992-03-30,13,cations,3.933333333333333,0.010191599999999999,660
1992,1992-03-31,13,cations,3.92,0.0302917,660
1992,1992-04-01,14,cations,3.92,0.0302917,660
1992,1992-04-02,14,cations,3.92,0.0302917,660
1992,1992-04-03,14,cations,3.92,0.0302917,660
1992,1992-04-04,14,cations,3.92,0.0302917,660
1992,1992-04-05,14,cations,3.92,0.0302917,660
1992,1992-04-06,14,cations,3.92,0.0302917,660
1992,1992-04-07,14,cations,3.92,0.0302917,660
1992,1992-04-08,15,cations,3.8128571428571427,0.0302917,660
1992,1992-04-09,15,cations,3.7057142857142855,0.0302917,660
1992,1992-04-10,15,cations,3.5985714285714283,0.0302917,660
1992,1992-04-11,15,cations,3.491428571428571,0.0302917,660
1992,1992-04-12,15,cations,3.384285714285714,0.0302917,660
1992,1992-04-13,15,cations,3.2771428571428567,0.0302917,660
1992,1992-04-14,15,cations,3.1699999999999995,0.0302917,660
1992,1992-04-15,16,cations,3.121666666666666,0.0302917,660
1992,1992-04-16,16,cations,3.073333333333333,0.0302917,660
1992,1992-04-17,16,cations,3.0249999999999995,0.0302917,660
1992,1992-04-18,16,cations,2.9766666666666666,0.0302917,660
1992,1992-04-19,16,cations,2.9283333333333332,0.0302917,660
1992,1992-04-20,16,cations,2.88,0.0302917,660
1992,1992-04-21,16,cations,2.90125,0.0302917,660
1992,1992-04-22,17,cations,2.9225,0.0302917,660
1992,1992-04-23,17,cations,2.94375,0.0302917,660
1992,1992-04-24,17,cations,2.965,0.0302917,660
1992,1992-04-25,17,cations,2.98625,0.0302917,660
1992,1992-04-26,17,cations,3.0075000000000003,0.0302917,660
1992,1992-04-27,17,cations,3.02875,0.0617158,660
1992,1992-04-28,17,cations,3.0500000000000003,0.11918509999999999,660
1992,1992-04-29,18,cations,2.9571428571428573,0.1602346,660
1992,1992-04-30,18,cations,2.8642857142857143,0.167029,660
1992,1992-05-01,18,cations,2.7714285714285714,0.1721248,660
1992,1992-05-02,18,cations,2.6785714285714284,0.13588799999999998,660
1992,1992-05-03,18,cations,2.5857142857142854,0.1474951,660
1992,1992-05-04,18,cations,2.4928571428571424,0.16419799999999998,660
1992,1992-05-05,18,cations,2.3999999999999995,0.19250799999999998,660
1992,1992-05-06,19,cations,2.3742857142857137,0.23185889999999998,660
1992,1992-05-07,19,cations,2.3485714285714283,0.21742079999999997,660
1992,1992-05-08,19,cations,2.3228571428571425,0.23412369999999996,660
1992,1992-05-09,19,cations,2.297142857142857,0.2567717,660
1992,1992-05-10,19,cations,2.2714285714285714,0.1814671,660
1992,1992-05-11,19,cations,2.245714285714286,0.16419799999999998,660
1992,1992-05-12,19,cations,2.22,0.1542895,660
1992,1992-05-13,20,cations,2.232857142857143,0.1565543,660
1992,1992-05-14,20,cations,2.245714285714286,0.16787829999999998,660
1992,1992-05-15,20,cations,2.258571428571429,0.19137559999999998,660
1992,1992-05-16,20,cations,2.2714285714285714,0.19958549999999997,660
1992,1992-05-17,20,cations,2.2842857142857143,0.2327082,660
1992,1992-05-18,20,cations,2.297142857142857,0.2726253,660
1992,1992-05-19,20,cations,2.31,0.334058,660
1992,1992-05-20,21,cations,2.31,0.46994600000000003,660
1992,1992-05-21,21,cations,2.31,0.47843899999999995,660
1992,1992-05-22,21,cations,2.31,0.362368,660
1992,1992-05-23,21,cations,2.31,0.40766399999999997,660
1992,1992-05-24,21,cations,2.31,0.42464999999999997,660
1992,1992-05-25,21,cations,2.31,0.435974,660
1992,1992-05-26,21,cations,2.31,0.5775239999999999,660
1992,1992-05-27,22,cations,2.3585714285714285,0.450129,660
1992,1992-05-28,22,cations,2.407142857142857,0.32839599999999997,660
1992,1992-05-29,22,cations,2.4557142857142855,0.28876199999999996,660
1992,1992-05-30,22,cations,2.5042857142857144,0.2726253,660
1992,1992-05-31,22,cations,2.552857142857143,0.25082659999999996,660
1992,1992-06-01,22,cations,2.6014285714285714,0.23242510000000002,660
1992,1992-06-02,22,cations,2.65,0.257621,660
1992,1992-06-03,23,cations,2.63,0.32273399999999997,660
1992,1992-06-04,23,cations,2.61,0.34538199999999997,660
1992,1992-06-05,23,cations,2.59,0.33971999999999997,660
1992,1992-06-06,23,cations,2.57,0.325565,660
1992,1992-06-07,23,cations,2.55,0.33122699999999994,660
1992,1992-06-08,23,cations,2.53,0.325565,660
1992,1992-06-09,23,cations,2.51,0.32273399999999997,660
1992,1992-06-10,24,cations,2.4716666666666667,0.376523,660
1992,1992-06-11,24,cations,2.433333333333333,0.5095799999999999,660
1992,1992-06-12,24,cations,2.395,0.5124110000000001,660
1992,1992-06-13,24,cations,2.356666666666667,0.503918,660
1992,1992-06-14,24,cations,2.3183333333333334,0.47277699999999995,660
1992,1992-06-15,24,cations,2.2800000000000002,0.35670599999999997,660
1992,1992-06-16,24,cations,2.25125,0.28309999999999996,660
1992,1992-06-17,25,cations,2.2225,0.2505435,660
1992,1992-06-18,25,cations,2.19375,0.2799859,660
1992,1992-06-19,25,cations,2.165,0.38501599999999997,660
1992,1992-06-20,25,cations,2.1362500000000004,0.486932,660
1992,1992-06-21,25,cations,2.1075000000000004,0.46711499999999995,660
1992,1992-06-22,25,cations,2.0787500000000003,0.475608,660
1992,1992-06-23,25,cations,2.0500000000000003,0.501087,660
1992,1992-06-24,26,cations,2.0183333333333335,0.5661999999999999,660
1992,1992-06-25,26,cations,1.9866666666666668,0.631313,660
1992,1992-06-26,26,cations,1.955,0.49825600000000003,660
1992,1992-06-27,26,cations,1.9233333333333333,0.441636,660
1992,1992-06-28,26,cations,1.8916666666666666,0.4642839999999999,660
1992,1992-06-29,26,cations,1.8599999999999999,0.455791,660
1992,1992-06-30,26,cations,1.86625,0.44446699999999995,660
1992,1992-07-01,27,cations,1.8725,0.365199,660
1992,1992-07-02,27,cations,1.87875,0.305748,660
1992,1992-07-03,27,cations,1.885,0.2686619,660
1992,1992-07-04,27,cations,1.89125,0.285931,660
1992,1992-07-05,27,cations,1.8975,0.35953699999999994,660
1992,1992-07-06,27,cations,1.90375,0.45296,660
1992,1992-07-07,27,cations,1.9100000000000001,0.5661999999999999,660
1992,1992-07-08,28,cations,1.8833333333333335,0.6001719999999999,660
1992,1992-07-09,28,cations,1.8566666666666667,0.450129,660
1992,1992-07-10,28,cations,1.83,0.37935399999999997,660
1992,1992-07-11,28,cations,1.8033333333333335,0.370861,660
1992,1992-07-12,28,cations,1.7766666666666666,0.353875,660
1992,1992-07-13,28,cations,1.75,0.334058,660
1992,1992-07-14,28,cations,1.7644444444444445,0.308579,660
1992,1992-07-15,29,cations,1.778888888888889,0.305748,660
1992,1992-07-16,29,cations,1.7933333333333332,0.308579,660
1992,1992-07-17,29,cations,1.8077777777777777,0.30008599999999996,660
1992,1992-07-18,29,cations,1.8222222222222222,0.28876199999999996,660
1992,1992-07-19,29,cations,1.8366666666666667,0.297255,660
1992,1992-07-20,29,cations,1.851111111111111,0.32839599999999997,660
1992,1992-07-21,29,cations,1.8655555555555554,0.31140999999999996,660
1992,1992-07-22,30,cations,1.88,0.27573939999999997,660
1992,1992-07-23,30,cations,1.8719999999999999,0.2638492,660
1992,1992-07-24,30,cations,1.8639999999999999,0.30008599999999996,660
1992,1992-07-25,30,cations,1.8559999999999999,0.294424,660
1992,1992-07-26,30,cations,1.8479999999999999,0.26696329999999996,660
1992,1992-07-27,30,cations,1.8399999999999999,0.2638492,660
1992,1992-07-28,30,cations,1.844285714285714,0.2550731,660
1992,1992-07-29,31,cations,1.8485714285714283,0.2494111,660
1992,1992-07-30,31,cations,1.8528571428571425,0.2494111,660
1992,1992-07-31,31,cations,1.857142857142857,0.2352561,660
1992,1992-08-01,31,cations,1.8614285714285712,0.2213842,660
1992,1992-08-02,31,cations,1.8657142857142854,0.2157222,660
1992,1992-08-03,31,cations,1.8699999999999997,0.21034329999999998,660
1992,1992-08-04,31,cations,1.8657142857142854,0.2049644,660
1992,1992-08-05,32,cations,1.8614285714285712,0.2024165,660
1992,1992-08-06,32,cations,1.857142857142857,0.21034329999999998,660
1992,1992-08-07,32,cations,1.8528571428571425,0.21855319999999998,660
1992,1992-08-08,32,cations,1.8485714285714283,0.2239321,660
1992,1992-08-09,32,cations,1.844285714285714,0.2157222,660
1992,1992-08-10,32,cations,1.8399999999999999,0.21855319999999998,660
1992,1992-08-11,32,cations,1.8244444444444443,0.22676309999999997,660
1992,1992-08-12,33,cations,1.8088888888888888,0.21742079999999997,660
1992,1992-08-13,33,cations,1.7933333333333332,0.2058137,660
1992,1992-08-14,33,cations,1.7777777777777777,0.20071789999999998,660
1992,1992-08-15,33,cations,1.7622222222222221,0.18911079999999997,660
1992,1992-08-16,33,cations,1.7466666666666666,0.18656289999999998,660
1992,1992-08-17,33,cations,1.731111111111111,0.18656289999999998,660
1992,1992-08-18,33,cations,1.7155555555555555,0.1786361,660
1992,1992-08-19,34,cations,1.7,0.1789192,660
1992,1992-08-20,34,cations,1.7423076923076923,0.17608819999999997,660
1992,1992-08-21,34,cations,1.7846153846153845,0.18684599999999998,660
1992,1992-08-22,34,cations,1.8269230769230769,0.19958549999999997,660
1992,1992-08-23,34,cations,1.8692307692307693,0.2247814,660
1992,1992-08-24,34,cations,1.9115384615384614,0.24912800000000002,660
1992,1992-08-25,34,cations,1.9538461538461538,0.24714629999999999,660
1992,1992-08-26,35,cations,1.9961538461538462,0.21996869999999996,660
1992,1992-08-27,35,cations,2.0384615384615383,0.19024319999999997,660
1992,1992-08-28,35,cations,2.080769230769231,0.16985999999999998,660
1992,1992-08-29,35,cations,2.123076923076923,0.1508923,660
1992,1992-08-30,35,cations,2.1653846153846152,0.1446641,660
1992,1992-08-31,35,cations,2.207692307692308,0.1429655,660
1992,1992-09-01,35,cations,2.25,0.1588191,660
1992,1992-09-02,36,cations,2.2933333333333334,0.1554219,660
1992,1992-09-03,36,cations,2.336666666666667,0.1466458,660
1992,1992-09-04,36,cations,2.38,0.15768669999999999,660
1992,1992-09-05,36,cations,2.4233333333333333,0.1542895,660
1992,1992-09-06,36,cations,2.466666666666667,0.14636269999999998,660
1992,1992-09-07,36,cations,2.5100000000000002,0.1412669,660
1992,1992-09-08,36,cations,2.48,0.1341894,660
1992,1992-09-09,37,cations,2.45,0.1288105,660
1992,1992-09-10,37,cations,2.42,0.11918509999999999,660
1992,1992-09-11,37,cations,2.3899999999999997,0.11748650000000001,660
1992,1992-09-12,37,cations,2.36,0.1106921,660
1992,1992-09-13,37,cations,2.3299999999999996,0.1152217,660
1992,1992-09-14,37,cations,2.3,0.10984279999999999,660
1992,1992-09-15,37,cations,2.2699999999999996,0.0982357,660
1992,1992-09-16,38,cations,2.3166666666666664,0.1067287,660
1992,1992-09-17,38,cations,2.3633333333333333,0.1293767,660
1992,1992-09-18,38,cations,2.41,0.1375866,660
1992,1992-09-19,38,cations,2.4566666666666666,0.13220769999999998,660
1992,1992-09-20,38,cations,2.5033333333333334,0.12314849999999998,660
1992,1992-09-21,38,cations,2.5500000000000003,0.118902,660
1992,1992-09-22,38,cations,2.53125,0.11748650000000001,660
1992,1992-09-23,39,cations,2.5125,0.10871039999999998,660
1992,1992-09-24,39,cations,2.4937500000000004,0.10984279999999999,660
1992,1992-09-25,39,cations,2.475,0.107578,660
1992,1992-09-26,39,cations,2.45625,0.10333149999999999,660
1992,1992-09-27,39,cations,2.4375,0.1038977,660
1992,1992-09-28,39,cations,2.41875,0.08776099999999999,660
1992,1992-09-29,39,cations,2.4,0.0894596,660
1993,1992-10-05,40,cations,2.7,0.0676609,660
1993,1992-10-06,40,cations,2.6625,0.06369749999999999,660
1993,1992-10-07,41,cations,2.625,0.0608665,660
1993,1992-10-08,41,cations,2.5875,0.056053799999999994,660
1993,1992-10-09,41,cations,2.55,0.052373499999999996,660
1993,1992-10-10,41,cations,2.5125,0.0501087,660
1993,1992-10-11,41,cations,2.475,0.0498256,660
1993,1992-10-12,41,cations,2.4375,0.0441636,660
1993,1992-10-13,41,cations,2.4,0.0430312,660
1993,1992-10-14,42,cations,2.435,0.0373692,660
1993,1992-10-15,42,cations,2.47,0.038501600000000004,660
1993,1992-10-16,42,cations,2.505,0.0373692,660
1993,1992-10-17,42,cations,2.54,0.0370861,660
1993,1992-10-18,42,cations,2.575,0.0356706,660
1993,1992-10-19,42,cations,2.6100000000000003,0.0382185,660
1993,1992-10-20,42,cations,2.595,0.0356706,660
1993,1992-10-21,43,cations,2.58,0.0356706,660
1993,1992-10-22,43,cations,2.565,0.0356706,660
1993,1992-10-23,43,cations,2.55,0.032273399999999994,660
1993,1992-10-24,43,cations,2.535,0.0356706,660
1993,1992-10-25,43,cations,2.52,0.0356706,660
1993,1992-10-26,43,cations,2.505,0.0356706,660
1993,1992-10-27,43,cations,2.4899999999999998,0.0356706,660
1993,1992-10-28,44,cations,2.5083333333333333,0.0356706,660
1993,1992-10-29,44,cations,2.5266666666666664,0.0356706,660
1993,1992-10-30,44,cations,2.545,0.0356706,660
1993,1992-10-31,44,cations,2.5633333333333335,0.0302917,660
1993,1992-11-01,44,cations,2.5816666666666666,0.0302917,660
1993,1992-11-02,44,cations,2.6,0.0302917,660
1993,1992-11-03,44,cations,2.637142857142857,0.0302917,660
1993,1992-11-04,45,cations,2.6742857142857144,0.0302917,660
1993,1992-11-05,45,cations,2.7114285714285713,0.0302917,660
1993,1992-11-06,45,cations,2.7485714285714287,0.0302917,660
1993,1992-11-07,45,cations,2.7857142857142856,0.0302917,660
1993,1992-11-08,45,cations,2.822857142857143,0.0302917,660
1993,1992-11-09,45,cations,2.86,0.0302917,660
1993,1992-11-10,45,cations,2.8714285714285714,0.0302917,660
1993,1992-11-11,46,cations,2.8828571428571426,0.0302917,660
1993,1992-11-12,46,cations,2.894285714285714,0.0302917,660
1993,1992-11-13,46,cations,2.9057142857142857,0.0302917,660
1993,1992-11-14,46,cations,2.9171428571428573,0.0302917,660
1993,1992-11-15,46,cations,2.9285714285714284,0.0302917,660
1993,1992-11-16,46,cations,2.94,0.0302917,660
1993,1992-11-17,46,cations,2.9857142857142858,0.0302917,660
1993,1992-11-18,47,cations,3.031428571428571,0.0302917,660
1993,1992-11-19,47,cations,3.077142857142857,0.0302917,660
1993,1992-11-20,47,cations,3.1228571428571428,0.0302917,660
1993,1992-11-21,47,cations,3.1685714285714286,0.0302917,660
1993,1992-11-22,47,cations,3.214285714285714,0.0302917,660
1993,1992-11-23,47,cations,3.26,0.0302917,660
1993,1992-11-24,47,cations,3.2399999999999998,0.0302917,660
1993,1992-11-25,48,cations,3.2199999999999998,0.0302917,660
1993,1992-11-26,48,cations,3.1999999999999997,0.0302917,660
1993,1992-11-27,48,cations,3.18,0.0302917,660
1993,1992-11-28,48,cations,3.16,0.0302917,660
1993,1992-11-29,48,cations,3.14,0.0302917,660
1993,1992-11-30,48,cations,3.12,0.010191599999999999,660
1993,1992-12-01,48,cations,3.43,0.010191599999999999,660
1993,1992-12-02,49,cations,3.4283333333333332,0.010191599999999999,660
1993,1992-12-03,49,cations,3.4266666666666667,0.010191599999999999,660
1993,1992-12-04,49,cations,3.425,0.010191599999999999,660
1993,1992-12-05,49,cations,3.423333333333333,0.010191599999999999,660
1993,1992-12-06,49,cations,3.4216666666666664,0.010191599999999999,660
1993,1992-12-07,49,cations,3.4199999999999995,0.010191599999999999,660
1993,1992-12-08,49,cations,3.64,0.010191599999999999,660
1993,1992-12-09,50,cations,3.6261538461538465,0.010191599999999999,660
1993,1992-12-10,50,cations,3.6123076923076924,0.010191599999999999,660
1993,1992-12-11,50,cations,3.598461538461539,0.010191599999999999,660
1993,1992-12-12,50,cations,3.5846153846153848,0.010191599999999999,660
1993,1992-12-13,50,cations,3.570769230769231,0.010191599999999999,660
1993,1992-12-14,50,cations,3.556923076923077,0.010191599999999999,660
1993,1992-12-15,50,cations,3.5430769230769235,0.010191599999999999,660
1993,1992-12-16,51,cations,3.5292307692307694,0.010191599999999999,660
1993,1992-12-17,51,cations,3.5153846153846158,0.010191599999999999,660
1993,1992-12-18,51,cations,3.5015384615384617,0.010191599999999999,660
1993,1992-12-19,51,cations,3.487692307692308,0.010191599999999999,660
1993,1992-12-20,51,cations,3.473846153846154,0.010191599999999999,660
1993,1992-12-21,51,cations,3.4600000000000004,0.010191599999999999,660
1993,1992-12-22,51,cations,3.64,0.010191599999999999,660
1993,1992-12-23,52,cations,3.72,0.010191599999999999,660
1993,1992-12-24,52,cations,3.8000000000000003,0.010191599999999999,660
1993,1992-12-25,52,cations,3.88,0.010191599999999999,660
1993,1992-12-26,52,cations,3.96,0.010191599999999999,660
1993,1992-12-27,52,cations,4.04,0.010191599999999999,660
1993,1992-12-28,52,cations,4.12,0.010191599999999999,660
1993,1992-12-29,52,cations,4.35,0.010191599999999999,660
1993,1992-12-30,53,cations,4.298333333333333,0.010191599999999999,660
1993,1992-12-31,53,cations,4.246666666666666,2.831e-4,660
1993,1993-01-01,1,cations,4.195,2.831e-4,660
1993,1993-01-02,1,cations,4.1433333333333335,2.831e-4,660
1993,1993-01-03,1,cations,4.091666666666667,2.831e-4,660
1993,1993-01-04,1,cations,4.04,2.831e-4,660
1993,1993-01-05,1,cations,4.23,2.831e-4,660
1993,1993-01-06,1,cations,4.146666666666667,2.831e-4,660
1993,1993-01-07,1,cations,4.0633333333333335,2.831e-4,660
1993,1993-01-08,2,cations,3.9800000000000004,2.831e-4,660
1993,1993-01-09,2,cations,3.896666666666667,2.831e-4,660
1993,1993-01-10,2,cations,3.8133333333333335,2.831e-4,660
1993,1993-01-11,2,cations,3.73,2.831e-4,660
1993,1993-01-12,2,cations,3.99,2.831e-4,660
1993,1993-01-13,2,cations,4.001666666666667,2.831e-4,660
1993,1993-01-14,2,cations,4.013333333333334,2.831e-4,660
1993,1993-01-15,3,cations,4.025,2.831e-4,660
1993,1993-01-16,3,cations,4.036666666666667,2.831e-4,660
1993,1993-01-17,3,cations,4.048333333333334,2.831e-4,660
1993,1993-01-18,3,cations,4.0600000000000005,2.831e-4,660
1993,1993-01-19,3,cations,4.23,2.831e-4,660
1993,1993-01-20,3,cations,4.208333333333334,2.831e-4,660
1993,1993-01-21,3,cations,4.186666666666667,2.831e-4,660
1993,1993-01-22,4,cations,4.165000000000001,2.831e-4,660
1993,1993-01-23,4,cations,4.1433333333333335,2.831e-4,660
1993,1993-01-24,4,cations,4.121666666666667,2.831e-4,660
1993,1993-01-25,4,cations,4.1000000000000005,2.831e-4,660
1993,1993-01-26,4,cations,4.0757142857142865,2.831e-4,660
1993,1993-01-27,4,cations,4.051428571428572,2.831e-4,660
1993,1993-01-28,4,cations,4.027142857142858,2.831e-4,660
